[💭일반],글좆 네이밍 법칙이 이거라던데,ㅇㅇ,"
odin 그럼 n은 뭐냐 
","/mgallery/board/view/?id=mouse&no=654774&search_head=0&page=7
"
[💭일반],비누 하나더살까,ㅇㅇ,"
같은마우스 두개사는건 마우스질 역사상 처음인데살까돈아껴야되는 고난달인데 아
","/mgallery/board/view/?id=mouse&no=654773&search_head=0&page=7
"
[💭일반],마패 추천 가능?,ㅇㅇ,"
지슈라 고장난 김에 잠자리 샀고 gsr도 이제 수명 다 된 것 같아서지금 보니까 펄사가 할인하길래 이거 사볼까 하는데 어떰?브레이크 슬라이드 밸런스 용어는 아는데 고가형 패드는 gsr만 써보고 그 전에는 장패드만 써봐서 뭐 써보면 좋을까게임은 에펙만 함
","/mgallery/board/view/?id=mouse&no=654772&search_head=0&page=7
"
[💭일반],오로치 잘쓰고잇으면 굳이 비누 살 필요없겟지?,ㅇㅇ,"
오로치 잘쓰고잇으면 굳이 비누 살 필요없겟지?딱히 무겁다는 느낌없는데
","/mgallery/board/view/?id=mouse&no=654771&search_head=0&page=7
"
[💭일반],혹시 비누 온보드 메모리 있음?,ㅇㅇ,"
소프트웨어에서 설정하고 지워도 유지되는가
","/mgallery/board/view/?id=mouse&no=654768&search_head=0&page=7
"
[💭일반],바보삼 바스맨끼고 바로 4k로 올린다 ㅋㅋㅋㅋ,ㅇㅇ,"
건전지 좆까 ㅋㅋㅋ
","/mgallery/board/view/?id=mouse&no=654766&search_head=0&page=7
"
[💭일반],로지텍 304슈라 단종이노,jkr5814,"
환불아님 g pro로바꿔준다는게 걍 환불이맞나?  - dc official App
","/mgallery/board/view/?id=mouse&no=654765&search_head=0&page=7
"
[💭일반],밴서 캐스터는 왤케 리뷰 없냐?,ㅇㅇ,"
파마무쉘이라 인기 많을거같은데
","/mgallery/board/view/?id=mouse&no=654764&search_head=0&page=7
"
[💭일반],사슴 15.9 살만한가,ㅇㅇ,"
광군절 기다리긴 싫은데 
","/mgallery/board/view/?id=mouse&no=654763&search_head=0&page=7
"
[💭일반],헌츠맨 아날 미니 12만이네,클립용,"
포인트 있는 거까지 쓰면 8만원 나오는데 k65 rgb 미니 잘 쓰고 있어서 굳이 사진 않을듯 
","/mgallery/board/view/?id=mouse&no=654762&search_head=0&page=7
"
[💭일반],vgn 자석축 키보드 정보 나온거 있냐?,ㅇㅇ,"
 - dc official App
","/mgallery/board/view/?id=mouse&no=654761&search_head=0&page=7
"
[💭일반],사슴 써본사람 질문!!(키압),ㅇㅇ,"
지금 k70 tkl 은축 쓰는데, 사슴 사보려고 합니당.키압 어떤가요? 손가락 걸쳐도 입력되고 그런가용.
","/mgallery/board/view/?id=mouse&no=654760&search_head=0&page=7
"
[💭일반],마우스 이런 문젠 어케 해결하나요?,ㅇㅇ,"
오늘 x2h 왔는데마우스 여러개 써보면서도 처음 겪는 느낌이라..찌걱임 비슷하면서도 클릭을 하면서 뭔가 안전 방아쇠 같이한번 걸치고 클릭 되는 느낌인데원래 유격은 있는거 같아서 유격문제는 아닌거 같은데..fps할려고 샀는데안전 방아쇠 까지 마우스가 구현을 해 놓을 줄이야..
","/mgallery/board/view/?id=mouse&no=654759&search_head=0&page=7
"
[💭일반],하티플 소프트웨어,ㅇㅇ,"
ㅈㄴ 돈값 못하네이게 어떻게 20만원대 마우스 소프트웨어지오류도 존나 많고 에휴...로지텍 소프트웨어가 진짜 최고긴 하다...
","/mgallery/board/view/?id=mouse&no=654758&search_head=0&page=7
"
[💭일반],씹덕패드 왔당,ㅇㅇ,"
혐냥이는 가렸어- dc official App
","/mgallery/board/view/?id=mouse&no=654757&search_head=0&page=7
"
[💭일반],조위 무선 쓰는 게이 들어와봐,ㅇㅇ,"
그냥 조위마우스인데 무선임? 조위마우스에 굉장히 좋은 인상이랑 추억이 있는데 그냥 사면 됨? 
","/mgallery/board/view/?id=mouse&no=654756&search_head=0&page=7
"
[💭일반],울트라 브레이크 피트 써보신분 있나요?,ㅇㅇ,"
코패컨보다 훨씬 블킹하려나요?
","/mgallery/board/view/?id=mouse&no=654754&search_head=0&page=7
"
[💭일반],이거 사면 돼요?,ㅇㅅㅇ,"
ㅌㅁ이 제일싼가프로맥스?
","/mgallery/board/view/?id=mouse&no=654753&search_head=0&page=7
"
[💭일반],바이퍼 얼티메이트 뚜따,ㅇㅇ,"
바이퍼 얼티메이트 쓰는 중인데 좌우 고무가 너무 거슬려서바이퍼 v2 프로 상부 쉘 갖다 끼우는 거 고민중인데 가능할까? 나사 자리 맞고 각종 부품 뚜따해서 호환가능하게 할 수 있는지 알려줘지금 임시로 마우스 고무 필름지 붙여뒀는데 이것도 영 불편하네
","/mgallery/board/view/?id=mouse&no=654752&search_head=0&page=7
"
[💭일반],조위기어 기본 lod값도 낮은편임?,ㅇㅇ,"
ㅇㅇ? 궁금쓰  - dc official App
","/mgallery/board/view/?id=mouse&no=654751&search_head=0&page=7
"
[💭일반],VGN 자석축 키보드 정보 어디서 볼수 있음???,ㅇㅇ,"
링크있으신 형님ㅁ들 링크점여 ㅠ퓨ㅠ
","/mgallery/board/view/?id=mouse&no=654750&search_head=0&page=7
"
[💭일반],카일 저소음 스위치 정품 vs 가품,ㅇㅇ,"
카일 저소음 마우스 스위치인데 번장에서 팔더라고요정품은 아니라고 하던데정품 가품 차이 클까요. 10개 5500원 택포 7300인데 어떠신가요
","/mgallery/board/view/?id=mouse&no=654749&search_head=0&page=7
"
[💭일반],벡시 이번 한정 마패 쭉 팔아주면 좋겠다,ㅇㅇ,"
프린팅도 깔끔하게 잘나왔고 디자인도 이쁘고한정 아니였으면 진짜 꾸준하게 잘팔릴거 같은데
","/mgallery/board/view/?id=mouse&no=654748&search_head=0&page=7
"
[💭일반],aaaa건전지 어떤가요?,ㅇㅇ,"
다이소 9볼트 미니초코바 배터리 분해 하면,  aaaa6개,나온데요  저거 쓰면 어떤가요?  aaaa 무게는 6그람 aaa는 12그람 9볼트 건저지 분해요령은 다음링크 참고 https://m.blog.naver.com/sadds/222044924423  - dc official App
","/mgallery/board/view/?id=mouse&no=654747&search_head=0&page=7
"
[💭일반],이마트가 인터넷 정품 최저가보다 싸네,ㅇㅇ,"
그냥 만져볼 겸 배송비나 아껴보려고 가본 건데 뭐지
","/mgallery/board/view/?id=mouse&no=654746&search_head=0&page=7
"
[💭일반],님들 아컨플 커스텀패드하는거,ㅇㅇ,"
스카이패드 유메 일러스트로 신청하면 빠꾸먹음?  
","/mgallery/board/view/?id=mouse&no=654745&search_head=0&page=7
"
[💭일반],g304 90그람이나 되었네,ㅇㅇ,"
좆나 무겁구만  - dc official App
","/mgallery/board/view/?id=mouse&no=654744&search_head=0&page=7
"
[💭일반],게이밍 바자회 아티산 판매 리스트,ㅇㅇ,"
그냥 시덴카이랑 diy용 러버만 주워오면 될듯굳이 추가하면 제로?
","/mgallery/board/view/?id=mouse&no=654743&search_head=0&page=7
"
[💭일반],레이저는 지허브 처럼 게임인식 없음?,ㅇㅇ,"
지슈라 g703 쓰면서 게임마다 dpi 설정 다 되서키면 알아서 인식되고 겁나 편하던데레이저 데브삼 사서 시냅스인가 깔았는데 따로 그런거 안보이던데지허브 처럼 게임별로 dpi 설정하고 게임 키면 자동으로 바뀌는거 있음??
","/mgallery/board/view/?id=mouse&no=654742&search_head=0&page=7
"
[💭일반],엠스톤 이런데꺼는 리듬게임 아니여도 느림??,ㅇㅇ,"
걍 키감 원툴같긴한데얘네들로 게임하는건 무리임??물론 리듬겜은 안하는데 기판ㅄ이면 걍 일반적인 다른 겜들도 ㅈㄴ 씹힐거같은데
","/mgallery/board/view/?id=mouse&no=654741&search_head=0&page=7
"
[💭일반],17.5 9.5 10  클릭압 조금 낮은 팜클로 마우스 추천좀요,ㅇㅅㅇ,"
남자치고 손작은편 fps위주로 합니다그에 맞는 패드도 추천 부탁드립니다제발요np-01s 는 추천 받았는데 다른 모델도 해주세요최소 2~3개는 구매할 거에여 
","/mgallery/board/view/?id=mouse&no=654740&search_head=0&page=7
"
[💭일반],장패드 들뜨는거 어캐폄??,ㅇㅇ,"
장패드 마우스 휘두르는 쪽이 들떠있는데 어캐폄??
","/mgallery/board/view/?id=mouse&no=654738&search_head=0&page=7
"
[💭일반],알팅스 병신인데 왜 믿는거임..?(키보드),ㅇㅇ,"
알팅스 자체가 키보드 테스트 프로그램이 예전꺼고 정확하지 않다고 외국 유튜버들도 다 말하는데 알팅스를 왜 믿는거임 ??..?
","/mgallery/board/view/?id=mouse&no=654737&search_head=0&page=7
"
[💭일반],g304에서 잠자리가면 업글임?,ㅇㅇ,"
g304에서 잠자리가면 업글임?- dc official App
","/mgallery/board/view/?id=mouse&no=654736&search_head=0&page=7
"
[💭일반],자석축 채터링 이슈 언젠가 해결될까?,우정훈,"
사실상 래피드트래거 광축은 불가능해보이고자석축은 그나마 나아보이는데자석축도 0.X mm만큼 예민하게 반응하니까 문제가 생기는건지 채터링이슈잇는 모델들이 많고사용할수록 채터링 터질 가능성이 높다는거보니이게 해결법이 있는건가싶고
","/mgallery/board/view/?id=mouse&no=654735&search_head=0&page=7
"
[💭일반],지슈라 마우스 스위치 교체할건데 클릭압 낮은거 추천좀,ㅇㅇ,"
아는사람은 ttc 방진골드 30m가 좋다는데 어떰?
","/mgallery/board/view/?id=mouse&no=654734&search_head=0&page=7
"
